 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23,SMISES,P1,P2,P3
 ZONE, T="0.1000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.1537132148E+01   0.1116792173E+01   0.7291276534E+00   0.2001372886E+02   0.1056449148E+02  -0.6392351633E-04   0.1454088117E+02  -0.3029247901E-12   0.4155526618E-12   0.3057836792E+02   0.3057829742E+02  -0.6392565460E-04  -0.7708210739E-04
   0.1108562075E+01   0.1706668275E+01   0.7291276534E+00   0.2001372885E+02   0.1056449148E+02  -0.6392351553E-04   0.1454088116E+02   0.3057636381E-12  -0.4041231170E-12   0.3057836792E+02   0.3057829742E+02  -0.6392229295E-04  -0.7708546745E-04
  -0.4285703554E+00   0.5898764889E+00   0.7291274386E+00   0.2001380708E+02   0.1056455937E+02   0.1334147444E-06   0.1454087511E+02   0.4918869605E-05   0.3573767320E-05   0.3057836618E+02   0.3057836632E+02   0.1408696775E-06   0.1259588515E-06
   0.3074264579E+01   0.2233583959E+01  -0.4121558039E-15   0.2001380708E+02   0.1056455937E+02   0.1334155565E-06   0.1454087512E+02   0.4918869582E-05   0.3573767309E-05   0.3057836619E+02   0.3057836632E+02   0.1400732556E-06   0.1267569057E-06
   0.2645694223E+01   0.2823460448E+01   0.1447112890E-15   0.2001379394E+02   0.1056457203E+02  -0.9806410007E-07   0.1454087930E+02   0.4918869004E-05   0.3573768154E-05   0.3057836617E+02   0.3057836608E+02  -0.1118495050E-06  -0.8427964975E-07
   0.3074264579E+01   0.2233583959E+01   0.7291274386E+00   0.2001380708E+02   0.1056455937E+02   0.1334152161E-06   0.1454087511E+02  -0.4918869594E-05  -0.3573767322E-05   0.3057836619E+02   0.3057836632E+02   0.1266529310E-06   0.1401765580E-06
   0.2645694223E+01   0.2823460448E+01   0.7291274386E+00   0.2001379394E+02   0.1056457203E+02  -0.9806356269E-07   0.1454087930E+02  -0.4918868997E-05  -0.3573768149E-05   0.3057836617E+02   0.3057836607E+02  -0.8559341276E-07  -0.1105346642E-06
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23,SMISES,P1,P2,P3
 ZONE, T="0.6000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1528917633E+02   0.1528918962E+02  -0.1143813122E-06   0.1528918309E+02  -0.4220286158E-05  -0.4220286848E-05   0.3057836618E+02   0.3057836606E+02  -0.1137371004E-06  -0.1150264394E-06
   0.1343502718E+01   0.1343503050E+01  -0.2108235404E-06   0.1528911243E+02   0.1528911243E+02  -0.6182417202E-04   0.1528918716E+02   0.3487163863E-12  -0.3459178295E-12   0.3057836787E+02   0.3057829959E+02  -0.6182813083E-04  -0.7472977370E-04
   0.8279320942E+00   0.1859073675E+01  -0.2108235406E-06   0.1528911243E+02   0.1528911243E+02  -0.6182417074E-04   0.1528918716E+02  -0.3389521665E-12   0.3519164669E-12   0.3057836787E+02   0.3057829959E+02  -0.6181933706E-04  -0.7473856493E-04
  -0.5155709562E+00   0.5155709562E+00   0.0000000000E+00   0.1528918989E+02   0.1528917660E+02   0.1497289125E-06   0.1528918309E+02  -0.4220286856E-05  -0.4220286161E-05   0.3057836619E+02   0.3057836634E+02   0.1649370963E-06   0.1345198091E-06
  -0.4096235634E-15   0.4096235634E-15   0.7291274386E+00   0.1528917633E+02   0.1528918962E+02  -0.1143810061E-06   0.1528918309E+02   0.4220286149E-05   0.4220286844E-05   0.3057836618E+02   0.3057836606E+02  -0.1091396941E-06  -0.1196232536E-06
   0.1343502718E+01   0.1343503050E+01   0.7291276494E+00   0.1528911243E+02   0.1528911243E+02  -0.6182417197E-04   0.1528918716E+02  -0.3494054197E-12   0.3509699255E-12   0.3057836787E+02   0.3057829959E+02  -0.6182738656E-04  -0.7473051788E-04
   0.8279320942E+00   0.1859073675E+01   0.7291276494E+00   0.1528911242E+02   0.1528911243E+02  -0.6182417124E-04   0.1528918716E+02   0.3554652747E-12  -0.3400360881E-12   0.3057836786E+02   0.3057829959E+02  -0.6182634282E-04  -0.7473156017E-04
  -0.5155709562E+00   0.5155709562E+00   0.7291274386E+00   0.1528918989E+02   0.1528917660E+02   0.1497284707E-06   0.1528918309E+02   0.4220286860E-05   0.4220286160E-05   0.3057836619E+02   0.3057836634E+02   0.1498938887E-06   0.1495621340E-06
   0.2687005769E+01   0.2687005769E+01  -0.4121558039E-15   0.1528918989E+02   0.1528917660E+02   0.1497293651E-06   0.1528918310E+02   0.4220286845E-05   0.4220286146E-05   0.3057836619E+02   0.3057836634E+02   0.1576272900E-06   0.1418305065E-06
   0.2171434812E+01   0.3202576725E+01   0.1447112890E-15   0.1528917633E+02   0.1528918962E+02  -0.1143815209E-06   0.1528918309E+02   0.4220286160E-05   0.4220286860E-05   0.3057836617E+02   0.3057836606E+02  -0.1212976135E-06  -0.1074663443E-06
   0.2687005769E+01   0.2687005769E+01   0.7291274386E+00   0.1528918989E+02   0.1528917660E+02   0.1497300696E-06   0.1528918309E+02  -0.4220286849E-05  -0.4220286160E-05   0.3057836619E+02   0.3057836634E+02   0.1571447210E-06   0.1423145004E-06
   0.2171434812E+01   0.3202576725E+01   0.7291274386E+00   0.1528917632E+02   0.1528918962E+02  -0.1143823321E-06   0.1528918309E+02  -0.4220286159E-05  -0.4220286852E-05   0.3057836617E+02   0.3057836606E+02  -0.1193430238E-06  -0.1094225619E-06
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23,SMISES,P1,P2,P3
 ZONE, T="0.7000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1056455935E+02   0.2001380665E+02  -0.9482785033E-07   0.1454087518E+02  -0.3469486835E-05  -0.4775339763E-05   0.3057836618E+02   0.3057836609E+02  -0.9359153865E-07  -0.9606506665E-07
   0.1116791792E+01   0.1537132426E+01  -0.2085013045E-06   0.1056449527E+02   0.2001373257E+02  -0.6043025092E-04   0.1454088103E+02   0.3916933208E-12  -0.2832944512E-12   0.3057836784E+02   0.3057830103E+02  -0.6042937840E-04  -0.7319120247E-04
   0.5269156782E+00   0.1965702509E+01  -0.2085013042E-06   0.1056449527E+02   0.2001373256E+02  -0.6043025140E-04   0.1454088103E+02  -0.3865300047E-12   0.2867901545E-12   0.3057836783E+02   0.3057830102E+02  -0.6042681945E-04  -0.7319376237E-04
  -0.5898764889E+00   0.4285703554E+00   0.0000000000E+00   0.1056457206E+02   0.2001379439E+02   0.1301731494E-06   0.1454087924E+02  -0.3469487605E-05  -0.4775339197E-05   0.3057836619E+02   0.3057836632E+02   0.1381343425E-06   0.1222110556E-06
  -0.4686596607E-15   0.3405011746E-15   0.7291274386E+00   0.1056455934E+02   0.2001380664E+02  -0.9482867219E-07   0.1454087518E+02   0.3469486821E-05   0.4775339751E-05   0.3057836618E+02   0.3057836608E+02  -0.9798839191E-07  -0.9166987566E-07
   0.1116791792E+01   0.1537132426E+01   0.7291276471E+00   0.1056449527E+02   0.2001373256E+02  -0.6043025088E-04   0.1454088103E+02  -0.3873631645E-12   0.2813688029E-12   0.3057836783E+02   0.3057830102E+02  -0.6043043667E-04  -0.7319014411E-04
   0.5269156782E+00   0.1965702509E+01   0.7291276471E+00   0.1056449527E+02   0.2001373256E+02  -0.6043025115E-04   0.1454088102E+02   0.3907431393E-12  -0.2755979489E-12   0.3057836783E+02   0.3057830102E+02  -0.6043570423E-04  -0.7318487709E-04
  -0.5898764889E+00   0.4285703554E+00   0.7291274386E+00   0.1056457206E+02   0.2001379438E+02   0.1301722067E-06   0.1454087924E+02   0.3469487617E-05   0.4775339203E-05   0.3057836618E+02   0.3057836631E+02   0.1333125460E-06   0.1270309674E-06
   0.2233583959E+01   0.3074264579E+01  -0.4121558039E-15   0.1056457206E+02   0.2001379439E+02   0.1301731715E-06   0.1454087924E+02   0.3469487607E-05   0.4775339191E-05   0.3057836619E+02   0.3057836632E+02   0.1369249495E-06   0.1234204686E-06
   0.1643707470E+01   0.3502834934E+01   0.1447112890E-15   0.1056455934E+02   0.2001380664E+02  -0.9483041499E-07   0.1454087517E+02   0.3469486826E-05   0.4775339758E-05   0.3057836617E+02   0.3057836608E+02  -0.1030637925E-06  -0.8659796103E-07
   0.2233583959E+01   0.3074264579E+01   0.7291274386E+00   0.1056457206E+02   0.2001379438E+02   0.1301731301E-06   0.1454087924E+02  -0.3469487598E-05  -0.4775339197E-05   0.3057836619E+02   0.3057836632E+02   0.1224898599E-06   0.1378554984E-06
   0.1643707470E+01   0.3502834934E+01   0.7291274386E+00   0.1056455934E+02   0.2001380664E+02  -0.9482874020E-07   0.1454087517E+02  -0.3469486832E-05  -0.4775339771E-05   0.3057836617E+02   0.3057836608E+02  -0.8034293262E-07  -0.1093154604E-06
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23,SMISES,P1,P2,P3
 ZONE, T="0.8000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.6302421436E+01   0.2427594465E+02  -0.4670121434E-07   0.1236920512E+02  -0.2659751220E-05  -0.5220056717E-05   0.3057836618E+02   0.3057836614E+02  -0.4960157596E-07  -0.4380174238E-07
   0.8625817445E+00   0.1692912500E+01  -0.2069457395E-06   0.6302356313E+01   0.2427587367E+02  -0.5941743249E-04   0.1236921217E+02   0.4228840277E-12  -0.2156633556E-12   0.3057836781E+02   0.3057830206E+02  -0.5941359366E-04  -0.7208041114E-04
   0.2129248497E+00   0.2023929222E+01  -0.2069457397E-06   0.6302356312E+01   0.2427587367E+02  -0.5941743137E-04   0.1236921217E+02  -0.4189813627E-12   0.2177075045E-12   0.3057836781E+02   0.3057830206E+02  -0.5941716227E-04  -0.7207684030E-04
  -0.6496573047E+00   0.3310169302E+00   0.0000000000E+00   0.6302432101E+01   0.2427593425E+02   0.8204384952E-07   0.1236921278E+02  -0.2659752060E-05  -0.5220056296E-05   0.3057836619E+02   0.3057836627E+02   0.6731337833E-07   0.9677343958E-07
  -0.5161558016E-15   0.2629945168E-15   0.7291274386E+00   0.6302421435E+01   0.2427594465E+02  -0.4670084678E-07   0.1236920512E+02   0.2659751211E-05   0.5220056712E-05   0.3057836618E+02   0.3057836613E+02  -0.3549068083E-07  -0.5791193077E-07
   0.8625817445E+00   0.1692912500E+01   0.7291276455E+00   0.6302356312E+01   0.2427587367E+02  -0.5941743255E-04   0.1236921217E+02  -0.4225664165E-12   0.2147664374E-12   0.3057836781E+02   0.3057830206E+02  -0.5942354936E-04  -0.7207045555E-04
   0.2129248497E+00   0.2023929222E+01   0.7291276455E+00   0.6302356312E+01   0.2427587367E+02  -0.5941743143E-04   0.1236921217E+02   0.4214632831E-12  -0.2092003598E-12   0.3057836780E+02   0.3057830206E+02  -0.5941450606E-04  -0.7207949662E-04
  -0.6496573047E+00   0.3310169302E+00   0.7291274386E+00   0.6302432101E+01   0.2427593425E+02   0.8204320046E-07   0.1236921278E+02   0.2659752067E-05   0.5220056297E-05   0.3057836618E+02   0.3057836626E+02   0.7959956788E-07   0.8448594164E-07
   0.1725163899E+01   0.3385824792E+01  -0.4121558039E-15   0.6302432102E+01   0.2427593425E+02   0.8204479574E-07   0.1236921278E+02   0.2659752057E-05   0.5220056282E-05   0.3057836619E+02   0.3057836627E+02   0.7118520966E-07   0.9290346910E-07
   0.1075506594E+01   0.3716841722E+01   0.1447112890E-15   0.6302421435E+01   0.2427594465E+02  -0.4670285997E-07   0.1236920512E+02   0.2659751217E-05   0.5220056723E-05   0.3057836618E+02   0.3057836613E+02  -0.5419881214E-07  -0.3920781184E-07
